timestamp_index,Recommend.Other,Recommend.All,Recommend.MA,RSI,RSI[1],Stoch.K,Stoch.D,Stoch.K[1],Stoch.D[1],CCI20,CCI20[1],ADX,ADX+DI,ADX-DI,ADX+DI[1],ADX-DI[1],AO,AO[1],Mom,Mom[1],MACD.macd,MACD.signal,Rec.Stoch.RSI,Stoch.RSI.K,Rec.WR,W.R,Rec.BBPower,BBPower,Rec.UO,UO,close,EMA5,SMA5,EMA10,SMA10,EMA20,SMA20,EMA30,SMA30,EMA50,SMA50,EMA100,SMA100,EMA200,SMA200,Rec.Ichimoku,Ichimoku.BLine,Rec.VWMA,VWMA,Rec.HullMA9,HullMA9,Pivot.M.Classic.S3,Pivot.M.Classic.S2,Pivot.M.Classic.S1,Pivot.M.Classic.Middle,Pivot.M.Classic.R1,Pivot.M.Classic.R2,Pivot.M.Classic.R3,Pivot.M.Fibonacci.S3,Pivot.M.Fibonacci.S2,Pivot.M.Fibonacci.S1,Pivot.M.Fibonacci.Middle,Pivot.M.Fibonacci.R1,Pivot.M.Fibonacci.R2,Pivot.M.Fibonacci.R3,Pivot.M.Camarilla.S3,Pivot.M.Camarilla.S2,Pivot.M.Camarilla.S1,Pivot.M.Camarilla.Middle,Pivot.M.Camarilla.R1,Pivot.M.Camarilla.R2,Pivot.M.Camarilla.R3,Pivot.M.Woodie.S3,Pivot.M.Woodie.S2,Pivot.M.Woodie.S1,Pivot.M.Woodie.Middle,Pivot.M.Woodie.R1,Pivot.M.Woodie.R2,Pivot.M.Woodie.R3,Pivot.M.Demark.S1,Pivot.M.Demark.Middle,Pivot.M.Demark.R1,open,P.SAR,BB.lower,BB.upper,AO[2],volume,change,low,high,EXCHANGE,SYMBOL,INTERVAL,SCREEN,fecha,RECOMMENDATION,BUY,SELL,NEUTRAL,RECOMMENDATION,BUY,SELL,NEUTRAL,COMPUTE,EMA10,SMA10,EMA20,SMA20,EMA30,SMA30,EMA50,SMA50,EMA100,SMA100,EMA200,SMA200,Ichimoku,VWMA,HullMA,RECOMMENDATION,BUY,SELL,NEUTRAL,COMPUTE,RSI,STOCH.K,CCI,ADX,AO,Mom,MACD,Stoch.RSI,W%R,BBP,UO
1711122245285206.0,0.09090909,0.37878788,0.66666667,54.05865834,51.1496846,27.42616034,23.76933896,24.05063291,20.67510549,-40.66223331,-55.89184826,25.03684371,23.04503774,20.21353066,23.3506202,21.18194411,0.68088235,0.95647059,-1.1,-5.8,0.8782494,1.42409077,0,16.1935988,0,-67.08860759,1,-0.60745751,0,61.16715788,557.4,556.9123871,556.58,557.08001665,556.7,556.76284468,558.105,555.84386355,556.48666667,554.25573561,552.564,553.39658378,550.766,556.14661403,555.3575,0,557.25,-1,558.64000038,1,556.83259259,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,556.4,558.84514653,554.29528873,561.91471127,1.22470588,476.047,0.17972682,556.2,557.4,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:44:05.285206,BUY,14,3,9,STRONG_BUY,12,2,1,,BUY,BUY,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,SELL,BUY,NEUTRAL,2,1,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,BUY,NEUTRAL
1711122306076085.0,0.09090909,0.37878788,0.66666667,55.70225669,54.86497817,32.48945148,28.41068917,28.69198312,24.19127989,-3.4240338,-31.63322185,24.43658658,25.60012842,19.43875193,24.20019688,19.91010845,0.90235294,0.715,1,-0.8,0.90277169,1.32365601,0,21.90676628,0,-59.49367089,0,1.46299561,0,56.01545506,558,557.3415914,557.16,557.29191445,556.83,556.90651934,558.19,556.00107526,556.74,554.41387285,552.846,553.49356349,550.791,556.16801105,555.3125,0,557.5,-1,558.72606765,1,557.50259259,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,557.7,558.52153481,554.45267475,561.92732525,0.95647059,233.229,0.05379236,557.7,558.3,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:45:06.076085,BUY,14,3,9,STRONG_BUY,12,2,1,,BUY,BUY,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,SELL,BUY,NEUTRAL,2,1,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122366443676.0,0,0.33333333,0.66666667,55.16944673,52.54749212,34.59915612,30.52039381,28.27004219,27.00421941,-23.1884058,-27.92133218,23.59237539,23.7410373,18.42116642,24.81677112,18.84393116,1.03058824,0.83411765,1.7,0,0.82337885,1.21083704,0,23.78592402,0,-60.75949367,0,0.22746562,0,57.60477127,557.9,557.30550538,557.22,557.25371513,556.9,556.91496874,558.155,556.06323274,556.99666667,554.51290591,553.088,553.5614098,550.804,556.17539353,555.262,0,558.05,-1,558.7552555,1,557.56555556,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,557,558.3,554.38858261,561.92141739,0.715,278.39,0.16157989,556.8,557.9,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:46:06.443676,BUY,13,3,10,STRONG_BUY,12,2,1,,BUY,BUY,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,SELL,BUY,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122426784457.0,-0.18181818,0.17575758,0.53333333,54.77148798,57.51682441,40.57475197,35.74713954,38.39662447,31.7862166,8.37429456,1.61243037,23.54707227,24.34266196,16.79033197,24.83071729,17.40965552,1.25176471,1.10735294,1.9,2.6,0.87770131,1.15569708,0,39.35322203,0,-56.75675676,0,1.98884808,0,60.01688931,558,557.73700359,557.58,557.52328759,557.18,557.09585607,558.175,556.24250388,557.26666667,554.68356473,553.376,553.66677155,550.847,556.20241494,555.2205,0,558.3,-1,558.76363885,-1,558.2837037,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,558.8,554.88,554.40200384,561.94799616,0.83411765,744.439,-0.14316392,558,558.9,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:47:06.784457,BUY,11,5,10,STRONG_BUY,11,3,1,,BUY,BUY,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,SELL,SELL,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122487105802.0,0,0.46666667,0.93333333,56.02532084,50.54915372,55.93812619,42.86773211,34.26844566,33.64503744,1.97238659,-32.68678161,22.46242631,20.54861969,15.76398635,22.52300269,17.2786451,1.13676471,1.11529412,0.6,0.5,0.8236237,1.07141346,0,47.01481767,0,-7.14285714,0,0.4761555,0,58.68138481,558.7,557.74689128,557.76,557.52897083,557.1,557.12799676,558.05,556.3165567,557.39666667,554.78832305,553.638,553.73926563,550.872,556.21347479,555.184,0,558.3,1,558.47908868,1,558.12148148,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,556.6,555.0408,554.28303836,561.81696164,1.10735294,880.112,0.37729069,556.5,558.9,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:48:07.105802,BUY,15,1,10,STRONG_BUY,14,0,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,BUY,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122547763379.0,0,0.26666667,0.53333333,53.39530389,54.33985887,56.52080652,47.05727427,50.38257064,41.01588026,-2.95732995,-6.66363774,21.91823345,20.28135818,15.28722381,20.83776219,15.70661744,1.11529412,1.14529412,1,-0.1,0.73648309,0.99549291,0,45.92710495,0,-30.95238095,0,0.87956186,0,52.38022736,557.7,557.5757053,557.62,557.45593482,557.13,557.1221558,557.88,556.36356345,557.53,554.87613199,553.928,553.80410911,550.895,556.22137022,555.149,0,558.75,-1,558.29338527,-1,557.84259259,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,558.1,555.278352,554.28689549,561.47310451,1.11529412,393.801,-0.05376344,557.5,558.2,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:49:07.763379,BUY,12,4,10,STRONG_BUY,11,3,1,,BUY,BUY,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,SELL,SELL,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122608660573.0,0,0.46666667,0.93333333,56.23177833,54.02131585,80.95238095,63.14768657,58.10810811,47.5863748,46.10951009,0.2537749,21.87488199,22.54879893,14.6262977,20.28135818,15.28722381,1.03382353,1.11529412,3.3,1.2,0.79565737,0.95807851,0,70.17667123,0,-7.14285714,0,1.66207343,0,56.44198357,558.7,557.99491464,558,557.71188055,557.48,557.28966024,557.75,556.52637205,557.70333333,555.03362316,554.266,553.90493942,550.941,556.24800345,555.1145,0,558.75,1,558.077911,1,558.16888889,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,557.9,555.50165088,554.53285841,560.96714159,1.14529412,364.599,0.14339487,557.9,559,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:50:08.660573,BUY,15,1,10,STRONG_BUY,14,0,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,BUY,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122669286100.0,-0.18181818,0.37575758,0.93333333,56.75157905,56.75157905,89.68253968,76.77677678,82.53968254,63.67678709,66.32653061,49.58835918,21.83462707,22.08147885,14.32317013,22.54879893,14.6262977,0.96794118,1.03382353,2.3,3.5,0.84872427,0.93876037,0,81.16347486,0,-2.38095238,0,1.84708335,0,54.94296742,558.9,558.34105421,558.06,557.95765434,557.73,557.46025949,557.745,556.6915801,557.86,555.19278135,554.578,554.00773348,551.005,556.27636172,555.088,0,558.75,1,557.99216107,1,558.71407407,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,558.9,555.71155183,554.5390836,560.9509164,1.11529412,214.912,0,558.5,559,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:51:09.286100,BUY,14,2,10,STRONG_BUY,14,0,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,BUY,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122730619569.0,-0.18181818,0.30909091,0.8,53.53854238,55.33610714,87.3015873,85.44973545,86.50793651,75.71857572,25.38247566,53.69807497,21.02319054,20.80142548,16.85689842,21.81027033,14.14725049,0.82470588,0.94235294,0.9,1.9,0.77169789,0.90024246,0,74.04919871,0,-23.80952381,0,0.1954592,0,55.22071487,558,558.13848058,558.26,557.90584941,557.78,557.47719623,557.585,556.75185277,557.93666667,555.28779723,554.888,554.07902432,551.048,556.28957186,555.056,0,558.75,1,557.82355508,-1,558.64444444,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,558.4,555.90885872,554.72683626,560.44316374,1.03382353,410.662,-0.08952551,557.4,558.4,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:52:10.619569,BUY,13,3,10,STRONG_BUY,13,1,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122790954085.0,0,0.4,0.8,54.29371979,56.21809759,87.62626263,89.26166426,93.65079365,87.56613757,90.22038568,52.5840668,20.49237404,20.77562017,15.80382937,20.45732951,16.5780526,0.86941176,0.86735294,1.9,1.7,0.80075906,0.89055661,0,74.88007451,0,-20.45454545,0,1.35733237,0,52.20131296,558.3,558.37009817,558.48,558.09652142,558.05,557.62449273,557.43,556.90001627,558.02333333,555.43606508,555.202,554.17813589,551.116,556.31745711,555.025,0,558.75,1,557.33703493,-1,558.88037037,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,558.9,556.09432719,555.38637577,559.47362423,0.94235294,403.757,-0.08947745,558.1,559.2,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:53:10.954085,BUY,15,3,8,STRONG_BUY,13,1,1,,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,2,2,7,,NEUTRAL,SELL,NEUTRAL,NEUTRAL,BUY,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122851610689.0,-0.18181818,-0.02424242,0.13333333,50.29430375,53.20105811,74.17027417,84.39153439,85.35353535,88.5040885,11.49425287,73.13997478,19.43342839,19.63423896,17.52819376,20.42869123,15.53992362,0.64441176,0.83529412,-0.5,1.6,0.65817632,0.84025149,0,45.62457433,0,-45.45454545,0,-0.54881715,0,55.98300185,557.2,557.91339878,558.28,557.88888943,557.97,557.55821451,557.35,556.90126392,558.07,555.49393565,555.446,554.23215182,551.174,556.32328326,554.9915,0,558.75,1,557.14212739,-1,558.22592593,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,557.9,556.34278102,555.38887787,559.31112213,0.86735294,298.811,-0.14336918,557.1,558,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:54:11.610689,NEUTRAL,8,8,10,BUY,8,6,1,,SELL,SELL,SELL,SELL,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,NEUTRAL,BUY,SELL,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122911973793.0,-0.18181818,-0.22424242,-0.26666667,46.89448635,49.61657663,42.99242424,67.00036075,72.65512266,83.88648389,-74.95069034,-7.25354435,18.07161428,18.61928078,20.46757956,19.30064622,18.92941925,0.16088235,0.61029412,-0.8,-0.7,0.4656253,0.76277354,0,17.15863136,0,-93.75,0,-1.93572082,0,49.71337475,556.2,557.29782141,557.7,557.55206656,557.87,557.41162719,557.3,556.84395033,558.05,555.51408889,555.656,554.26723714,551.223,556.32008631,554.9565,0,558.75,-1,557.11527853,-1,557.18925926,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,556.9,559.2,555.2761423,559.3238577,0.83529412,875.633,-0.14362657,556.2,557,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:55:11.973793,SELL,5,11,10,SELL,5,9,1,,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,BUY,BUY,SELL,BUY,NEUTRAL,SELL,SELL,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711122973286338.0,0.09090909,-0.15454545,-0.4,42.93121659,42.93121659,2.96296296,20.67340067,18.14814815,43.90412057,-171.17117117,-174.27385892,18.63026216,17.34187001,25.48142579,17.34187001,25.48142579,-1.23882353,-0.60352941,-1.7,-3.9,-0.01068936,0.50691248,0,0,0,-95.55555556,0,-3.77318265,0,39.81001727,554.9,555.8619947,556.06,556.59015124,557.24,556.90143027,557.14,556.56168739,557.81666667,555.44152926,555.92,554.27873108,551.298,556.28513923,554.867,0,558.7,-1,557.13300325,1,554.56148148,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,554.9,558.94896,554.65532698,559.62467302,0.10117647,0.019,0,554.9,554.9,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:56:13.286338,SELL,6,11,9,SELL,4,10,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,SELL,BUY,NEUTRAL,SELL,BUY,NEUTRAL,2,1,8,,NEUTRAL,NEUTRAL,BUY,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711123033687601.0,-0.09090909,-0.31212121,-0.53333333,41.71622978,41.71622978,6.71023965,9.65141612,4.09586057,21.05103321,-158.91973316,-195.09140997,19.35569599,16.70484978,27.30039532,16.70484978,27.30039532,-2.05441176,-1.30705882,-3.5,-2.1,-0.2127076,0.35788305,0,0,0,-92.15686275,0,-3.82191166,0,39.28638943,554.5,555.31910758,555.28,556.15061961,556.85,556.6382555,556.94,556.40453378,557.62666667,555.38953542,556.03,554.2753487,551.329,556.26343616,554.8195,0,558.4,-1,556.92128067,1,553.78888889,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,554.5,558.6580224,554.18072473,559.69927527,-0.60352941,0.01,0,554.5,554.5,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:57:13.687601,SELL,4,13,9,STRONG_SELL,3,11,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,SELL,SELL,NEUTRAL,SELL,BUY,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,BUY,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711123094009742.0,0.09090909,-0.15454545,-0.4,44.29550133,43.85518987,18.04647785,11.21520213,11.50326797,11.24909223,-105.84847582,-146.59685864,18.78375452,17.68398649,25.17458762,17.77125311,25.29881872,-2.45941176,-2.03735294,-2.8,-3,-0.26490172,0.23970786,0,9.95370058,0,-75.92592593,0,-2.36980183,0,39.98209659,555.1,555.35718283,555,556.03397803,556.62,556.53483888,556.885,556.35054721,557.46666667,555.39702,556.164,554.30138336,551.356,556.2567853,554.775,0,558,-1,556.83239449,1,554.02518519,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,555.1,558.26938061,554.08694711,559.68305289,-1.30705882,0.009,0.01801802,555.1,555.1,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:58:14.009742,SELL,6,11,9,SELL,4,10,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,SELL,BUY,NEUTRAL,SELL,BUY,NEUTRAL,2,1,8,,NEUTRAL,NEUTRAL,BUY,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711123154606950.0,-0.18181818,-0.42424242,-0.66666667,40.9193201,41.24692729,11.72839506,11.90752844,12.49092229,9.36335028,-140.96449391,-133.96990741,18.6904496,16.69396225,23.76520789,16.77772038,23.88444438,-2.87382353,-2.52764706,-4.8,-3.7,-0.46922893,0.08643332,0,4.5124042,0,-94.44444444,0,-3.52513626,0,35.42418464,554.1,554.73812189,554.54,555.54846136,556.05,556.22539844,556.775,556.1510322,557.19,555.31224643,556.212,554.27992669,551.361,556.22645863,554.724,0,556.5,-1,556.79783914,1,553.72481481,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,554.1,557.91183016,553.66124022,559.88875978,-2.03735294,0.052,-0.01804403,554.1,554.1,BINANCE,BNBUSDT,1m,crypto,2024-03-22 12:59:14.606950,SELL,2,14,10,STRONG_SELL,2,12,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,SELL,SELL,NEUTRAL,SELL,BUY,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711123214929195.0,-0.09090909,-0.31212121,-0.53333333,41.71357851,41.24692729,12.96296296,12.31905108,12.49092229,9.36335028,-135.11111111,-133.96990741,18.6904496,16.61103624,23.647156,16.77772038,23.88444438,-2.85676471,-2.52764706,-4.6,-3.7,-0.45327451,0.08962421,0,5.51565412,1,-90.74074074,0,-3.38227912,0,37.02018949,554.3,554.80478855,554.58,555.584825,556.07,556.24444606,556.785,556.16393542,557.19666667,555.32008957,556.216,554.28388709,551.363,556.22844868,554.725,0,556.5,-1,556.79259362,1,553.78481481,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,554.1,557.91183016,553.70456172,559.86543828,-2.03735294,34.525,0.01804403,554.1,554.3,BINANCE,BNBUSDT,1m,crypto,2024-03-22 13:00:14.929195,SELL,4,13,9,STRONG_SELL,3,11,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,SELL,SELL,NEUTRAL,SELL,BUY,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,BUY,NEUTRAL,NEUTRAL
1711123276259464.0,-0.09090909,-0.44545455,-0.8,36.01273401,36.01273401,4.09171076,6.77836567,5.13227513,9.57810285,-154.65764331,-167.6655909,20.97563481,14.8062575,30.03552043,14.8062575,30.03552043,-3.33852941,-3.13558824,-6.3,-6,-0.86925548,-0.23179674,0,0,0,-95.71428571,0,-4.91992518,0,37.74288212,552.5,553.47990602,553.64,554.52853424,554.81,555.54179307,556.335,555.68948207,556.68666667,555.09238293,556.194,554.20822994,551.39,556.15169388,554.6145,0,555.7,-1,556.36270153,-1,552.59222222,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,552.5,557.04459537,552.29605212,560.37394788,-2.88235294,0.171,0,552.5,552.5,BINANCE,BNBUSDT,1m,crypto,2024-03-22 13:01:16.259464,SELL,2,15,9,STRONG_SELL,1,13,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,SELL,SELL,NEUTRAL,SELL,SELL,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,BUY,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
